NFCSID,CENSUSREG,CENSUSDIV,A3,A3Ar_w,A4A_new_w,A5_2015,A8,A7,J41_2,C1_2012,C4_2012,EA_1,A11,A9,J4,J20,J43,G30_1,G30_2,G30_3,G30_4,G30_5,G30_97,G30_98,G30_99,G25_1,G25_4,A6,A41,J1,J3,B2
2018029015,3,6,2,4,1,4,7,2,1,1,2,1,5,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,6,1,1
2018029016,4,8,1,2,1,6,2,2,98,98,98,2,2,2,98,98,98,0,0,0,0,0,1,0,0,1,1,1,5,4,3,98
2018029017,1,1,2,6,1,7,6,1,2,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,5,6,7,3,1
2018029018,4,8,1,2,2,6,5,4,4,2,1,1,1,2,2,2,3,1,1,0,0,0,0,0,0,1,1,2,5,6,3,1
2018029019,2,4,2,4,1,4,6,2,2,1,1,1,1,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,3,7,2,1
2018029020,4,8,1,5,1,6,6,1,1,1,1,1,3,2,3,1,3,0,0,0,0,0,1,0,0,1,1,2,5,8,1,1
2018029021,3,6,1,2,1,4,3,2,2,1,2,2,1,2,3,98,3,0,0,0,0,0,1,0,0,2,2,1,3,8,3,1
2018029022,3,7,2,6,1,1,2,4,3,2,2,1,5,8,3,98,2,0,0,0,0,0,1,0,0,1,1,5,1,5,98,2
2018029023,2,4,1,3,1,6,8,2,1,1,1,1,2,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,8,1,1
2018029024,2,4,2,3,1,4,1,1,5,2,2,2,6,6,1,4,1,1,0,0,0,0,0,0,0,1,3,4,3,1,2,2
2018029025,2,4,2,2,1,6,6,2,5,1,1,1,3,2,2,4,2,1,1,0,0,0,0,0,0,1,1,1,5,1,2,2
2018029026,3,7,1,2,2,2,4,1,1,2,2,2,6,2,2,1,4,0,0,0,0,0,1,0,0,1,3,2,2,4,98,2
2018029027,4,8,2,3,1,6,4,1,4,1,1,1,6,2,2,4,3,0,0,0,0,0,1,0,0,1,1,2,6,4,2,1
2018029028,1,1,2,4,1,6,8,2,1,99,99,99,2,3,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,7,3,99
2018029029,4,9,2,3,1,3,3,2,4,2,2,1,3,6,3,4,2,0,0,0,0,0,1,0,0,1,1,1,2,7,2,1
2018029030,3,6,2,4,1,3,3,4,3,1,2,2,5,2,3,4,2,0,0,0,0,0,1,0,0,1,1,4,2,7,3,2
2018029031,3,6,2,6,1,5,4,2,2,1,2,1,5,2,3,2,3,0,0,0,0,0,1,0,0,1,1,1,4,5,1,1
2018029032,2,4,1,6,1,6,8,2,2,2,2,1,5,8,3,98,2,0,0,1,0,0,0,0,0,1,1,1,2,5,1,2
2018029033,3,5,1,2,2,6,6,2,4,1,1,1,2,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,8,1,1
2018029034,4,9,2,4,1,4,1,2,4,1,2,2,5,8,2,1,3,0,1,0,0,0,0,0,0,1,1,1,5,1,2,1
2018029035,1,1,1,3,1,6,5,1,5,1,1,1,6,2,1,2,3,0,0,0,0,0,1,0,0,1,1,2,5,3,2,1
2018029036,2,4,2,6,2,4,1,4,3,2,2,2,5,8,2,4,4,0,0,0,0,0,1,0,0,1,1,4,3,2,3,1
2018029037,1,2,1,6,1,7,7,2,2,1,1,1,5,1,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,8,1,1
2018029038,2,3,2,6,2,4,5,1,2,1,2,1,5,8,3,3,3,0,0,0,0,0,1,0,0,1,1,2,3,9,1,1
2018029039,3,6,2,6,1,4,5,2,5,2,2,2,5,8,1,4,3,0,0,0,0,0,1,0,0,1,1,1,3,1,3,2
2018029040,2,3,1,4,2,5,5,2,5,1,1,1,3,2,2,2,98,0,0,0,0,0,1,0,0,1,1,1,2,1,3,1
2018029041,1,2,2,6,1,7,6,4,1,2,2,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,2,3,9,1,1
2018029042,4,9,2,6,1,7,3,1,1,1,2,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,2,2,9,3,1
2018029043,2,3,2,3,1,4,3,1,3,2,2,2,6,2,2,3,98,1,0,0,0,0,0,0,0,1,5,2,4,2,1,1
2018029044,4,9,1,5,1,4,2,1,2,1,1,1,6,8,2,1,3,0,0,0,0,0,1,0,0,1,1,2,3,7,1,1
2018029045,4,9,2,3,1,4,5,2,4,1,2,1,3,2,2,4,2,1,0,0,0,0,0,0,0,1,1,1,2,3,2,1
2018029046,3,6,2,4,1,4,4,2,3,2,2,1,1,2,3,1,4,1,0,0,0,0,0,0,0,1,5,1,2,4,1,2
2018029047,2,4,2,4,1,4,7,2,3,1,2,1,2,2,3,1,3,1,1,0,0,0,0,0,0,1,1,1,2,5,1,2
2018029048,2,4,2,2,1,4,5,2,4,1,98,1,1,4,2,1,3,0,1,0,0,0,0,0,0,1,1,1,3,5,2,1
2018029049,2,4,2,3,1,6,5,1,3,2,2,2,5,2,3,1,3,1,0,0,0,0,0,0,0,3,1,2,5,6,1,1
2018029050,3,5,2,2,1,4,4,4,5,2,2,2,1,4,1,4,1,1,0,1,0,0,0,0,0,1,3,3,3,4,1,1
2018029051,3,6,2,4,1,4,5,1,3,1,2,2,6,2,3,2,3,0,0,0,0,0,1,0,0,1,1,4,3,7,1,2
2018029052,4,8,2,6,1,4,5,1,1,2,2,1,5,1,3,1,4,0,0,0,0,0,1,0,0,1,1,5,3,8,1,1
2018029053,3,5,1,2,1,6,7,2,3,98,98,98,2,2,3,3,3,0,0,1,0,0,0,0,0,5,5,1,5,5,3,2
2018029054,3,5,2,6,1,7,2,1,4,2,2,1,5,8,3,3,3,0,0,0,0,0,1,0,0,1,1,5,5,6,1,1
2018029055,3,6,1,5,1,4,3,1,2,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,4,1,7,3,1
2018029056,4,9,1,6,1,4,6,2,2,1,1,2,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,8,3,2
2018029057,1,1,1,5,1,6,7,2,2,1,2,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,7,1,1
2018029058,3,6,1,6,1,4,5,2,4,2,2,1,6,8,2,4,2,0,0,0,0,0,1,0,0,1,1,1,3,1,1,1
2018029059,4,9,2,6,1,4,6,1,2,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,4,98,9,1,1
2018029060,1,1,2,6,1,6,7,2,2,1,1,1,5,8,3,2,3,0,0,0,0,0,1,0,0,1,1,1,5,5,1,1
2018029061,1,1,2,3,1,6,7,2,5,1,1,1,1,2,3,1,4,1,0,0,0,0,0,0,0,1,1,1,5,10,2,1
2018029062,2,3,2,6,1,7,8,2,1,1,1,1,5,4,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,10,1,1
2018029063,3,5,2,4,1,7,5,1,4,1,2,1,6,2,1,3,3,1,0,0,0,0,0,0,0,2,1,2,6,1,1,1
2018029064,3,5,2,4,1,7,5,2,3,2,2,2,4,6,3,1,2,0,0,0,0,0,1,0,0,1,2,1,6,4,3,1
2018029065,3,6,1,3,1,2,2,2,5,2,2,2,4,2,2,4,2,0,0,0,0,0,1,0,0,1,2,4,2,5,3,2
2018029066,3,5,2,6,1,4,3,2,1,1,2,1,5,8,3,2,3,0,0,0,0,0,1,0,0,1,1,1,2,8,3,2
2018029067,4,8,2,6,1,4,4,2,2,1,1,1,5,4,3,1,2,0,0,0,0,0,1,0,0,1,1,1,1,7,2,1
2018029068,2,4,2,5,1,5,5,2,3,1,1,1,5,3,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,8,1,1
2018029069,4,9,2,6,2,4,5,4,5,1,1,1,6,2,3,2,3,0,0,0,0,0,1,0,0,1,1,2,3,6,1,1
2018029070,2,3,1,4,1,7,7,2,2,1,1,1,6,2,3,1,3,1,0,0,0,0,0,0,0,1,1,1,6,8,1,1
2018029071,3,6,2,6,1,2,5,1,3,1,2,1,6,3,3,1,3,0,0,0,0,0,1,0,0,1,1,4,2,10,1,1
2018029072,4,8,1,5,2,6,2,2,2,2,2,1,2,3,2,4,2,0,0,0,0,0,1,0,0,1,1,1,5,4,2,1
2018029073,3,5,2,3,1,4,7,2,4,1,2,2,3,4,2,1,3,0,0,0,0,0,1,0,0,1,1,1,5,6,2,1
2018029074,1,1,1,2,1,7,7,2,3,1,2,2,6,2,3,1,4,0,1,0,0,0,0,0,0,1,1,1,6,6,1,1
2018029075,1,2,1,2,1,4,1,1,4,2,2,2,6,5,3,1,4,0,0,0,0,0,1,0,0,1,1,2,2,1,1,2
2018029076,3,5,2,4,1,6,5,1,5,2,2,2,6,1,2,2,3,0,0,0,0,0,1,0,0,1,1,2,5,2,3,1
2018029077,2,4,2,4,1,2,5,2,3,1,2,1,5,2,2,1,4,0,0,1,0,0,0,0,0,1,1,1,2,8,1,1
2018029078,1,1,2,2,1,4,6,1,5,2,2,1,1,2,1,2,98,1,0,0,0,0,0,0,0,4,1,2,3,5,1,1
2018029079,2,4,2,2,1,2,5,2,5,1,2,1,2,4,2,3,2,0,0,0,0,0,1,0,0,1,1,1,2,1,3,1
2018029080,4,9,2,1,1,4,1,4,4,1,2,2,6,3,2,3,3,1,0,0,0,0,0,0,0,1,1,2,2,2,2,2
2018029081,2,3,2,4,1,6,5,2,4,1,2,1,2,1,3,3,3,0,0,0,0,0,1,0,0,1,1,1,2,3,3,2
2018029082,4,9,1,6,1,4,6,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,3,7,1,1
2018029083,2,3,2,4,1,6,4,4,5,2,2,1,2,4,2,1,3,0,0,0,0,0,1,0,0,1,1,4,6,6,1,1
2018029084,3,5,2,4,1,5,5,4,3,1,2,1,1,2,3,1,3,0,0,1,0,0,0,0,0,1,1,2,4,4,1,1
2018029085,2,4,2,3,1,4,5,2,2,2,2,1,2,4,3,3,3,0,0,0,0,0,1,0,0,1,1,1,3,7,3,2
2018029086,3,6,2,5,1,3,1,2,5,2,2,1,5,6,2,4,4,1,0,0,0,0,0,0,0,2,2,4,2,3,2,2
2018029087,3,5,2,4,1,2,1,1,5,2,2,2,5,8,1,4,1,0,0,0,0,0,1,0,0,1,1,2,2,5,2,2
2018029088,4,8,2,2,1,4,5,2,5,1,2,1,3,4,1,4,2,0,1,0,0,0,0,0,0,1,1,1,3,4,3,1
2018029089,3,5,2,5,1,7,8,1,4,1,1,1,5,2,3,4,4,0,0,0,0,0,1,0,0,1,1,4,6,6,1,1
2018029090,3,5,2,4,1,6,8,2,2,1,1,1,5,4,3,1,4,0,0,0,0,0,1,0,0,1,5,1,5,9,3,1
2018029091,3,5,2,4,1,3,7,2,1,1,2,1,5,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,8,3,1
2018029092,4,8,1,2,2,3,5,2,3,2,1,2,2,4,3,2,3,1,0,1,0,0,0,0,0,4,5,1,4,3,2,1
2018029093,3,7,2,5,1,2,1,3,4,2,2,2,2,3,2,4,1,0,0,0,0,0,1,0,0,1,1,2,1,1,3,2
2018029094,2,4,1,2,1,4,2,2,3,2,2,2,2,2,2,4,2,0,0,0,0,0,1,0,0,1,1,1,2,1,2,1
2018029095,3,5,2,3,2,2,5,2,5,2,1,2,2,8,98,2,3,0,0,0,1,0,0,0,0,99,4,1,3,10,2,1
2018029096,4,8,2,5,1,5,6,2,2,1,1,1,2,7,2,1,4,0,0,0,0,0,1,0,0,1,1,1,4,8,2,1
2018029097,3,5,1,3,1,7,5,1,4,2,1,2,6,2,1,1,3,1,0,0,0,0,0,0,0,1,1,2,2,3,2,1
2018029098,2,4,1,4,1,2,1,4,2,2,2,1,5,6,2,3,2,0,0,0,0,0,1,0,0,1,3,2,98,2,3,2
2018029099,1,1,1,2,1,6,7,1,5,98,1,1,1,2,2,2,4,1,0,0,0,0,0,0,0,4,3,1,5,10,3,1
2018029100,3,7,2,3,1,2,5,2,4,1,2,1,2,2,2,4,3,0,0,0,0,0,1,0,0,1,1,1,2,99,3,2
2018029101,2,4,1,2,1,2,1,1,1,1,98,1,6,1,2,3,1,0,0,0,0,0,1,0,0,1,1,2,2,10,1,98
2018029102,3,5,1,5,1,7,8,2,2,1,1,1,1,2,2,1,4,0,0,0,0,0,1,0,0,1,1,1,1,8,3,1
2018029103,1,1,1,2,1,7,6,1,4,1,2,2,6,2,2,3,4,1,0,0,0,0,0,0,0,1,1,2,6,1,3,1
2018029104,4,8,2,3,1,6,7,2,1,1,1,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,7,1,1
2018029105,4,8,1,5,1,2,5,2,1,2,2,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,10,1,1
2018029106,2,4,1,2,1,3,1,3,98,98,98,98,6,7,98,98,98,0,0,0,0,0,1,0,0,98,98,2,2,98,98,98
2018029107,2,4,2,2,1,4,6,2,5,1,2,2,2,2,1,4,4,1,1,0,0,0,0,0,0,3,3,1,2,3,2,2
2018029108,2,3,1,1,1,1,2,3,3,2,2,1,6,3,2,3,3,0,0,0,0,0,1,0,0,1,1,2,1,5,1,2
2018029109,3,5,2,5,2,7,7,4,1,1,1,1,1,2,3,1,4,0,0,1,0,0,0,0,0,1,1,4,6,10,1,1
2018029110,4,9,2,3,2,6,3,4,3,1,1,2,6,2,3,2,2,1,0,0,0,0,0,0,0,1,1,2,2,4,3,1
2018029111,4,9,2,6,1,4,5,2,2,2,1,1,6,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,3,7,3,1
2018029112,3,6,1,6,1,2,5,2,3,1,2,1,1,8,2,1,2,0,0,0,0,0,1,0,0,1,1,1,1,6,2,1
2018029113,3,5,2,3,1,7,4,4,3,1,2,1,6,3,2,3,3,0,0,0,0,0,1,0,0,1,1,2,6,5,1,1
2018029114,4,9,1,5,1,4,6,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,1,10,1,1
2018029115,1,1,1,1,2,3,1,1,3,2,2,2,6,2,3,1,4,0,0,0,0,0,1,0,0,1,2,2,2,7,1,1
2018029116,4,8,2,4,1,4,5,1,1,1,1,1,1,2,3,1,2,0,0,0,0,0,1,0,0,1,1,4,3,6,3,1
2018029117,1,1,1,6,1,6,4,4,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,4,2,6,3,2
2018029118,4,9,1,3,1,2,5,2,5,2,2,1,2,2,2,2,2,0,0,0,0,0,1,0,0,1,1,1,2,9,2,1
2018029119,4,8,2,4,1,6,6,2,1,1,1,1,5,4,3,1,3,0,0,0,0,0,1,0,0,1,1,1,4,7,1,1
2018029120,3,5,1,5,1,7,6,1,3,2,1,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,2,6,9,3,1
2018029121,2,4,1,1,1,6,3,1,3,2,2,1,6,2,2,3,3,1,0,0,0,0,0,0,0,1,1,2,5,5,1,1
2018029122,3,5,2,6,1,7,6,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,10,1,1
2018029123,3,7,2,3,1,2,4,2,1,2,2,2,1,4,2,4,2,0,0,0,0,0,1,0,0,4,1,2,2,9,3,2
2018029124,1,1,1,3,2,1,8,4,1,1,2,2,4,1,1,1,4,0,0,0,0,0,1,0,0,2,5,2,1,10,2,99
2018029125,4,9,2,3,1,7,7,1,1,1,1,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,4,5,9,1,1
2018029126,4,8,1,6,1,7,7,2,2,1,2,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,9,3,1
2018029127,4,8,2,4,1,4,5,1,3,2,2,1,5,1,2,2,3,0,0,0,0,0,1,0,0,1,1,4,3,4,2,1
2018029128,2,4,2,3,1,2,2,2,5,2,2,2,2,4,1,4,2,0,0,0,0,0,1,0,0,1,98,2,2,3,3,2
2018029129,4,9,1,3,1,2,4,2,2,1,1,1,2,2,2,1,4,1,0,0,0,0,0,0,0,2,2,4,2,98,1,1
2018029130,3,5,2,2,2,6,5,1,3,1,2,2,6,2,2,3,3,1,0,0,0,0,0,0,0,1,1,2,5,5,2,1
2018029131,2,4,2,4,1,5,2,1,3,1,2,1,3,3,2,98,2,0,0,0,0,0,1,0,0,2,1,4,4,3,2,1
2018029132,2,4,1,5,1,6,7,2,2,1,1,1,1,7,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,8,1,1
2018029133,1,1,2,2,2,4,2,3,3,2,2,2,6,7,2,4,3,0,0,0,0,0,1,0,0,1,1,2,3,1,1,2
2018029134,3,5,1,5,1,6,6,2,1,1,1,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,2,3,10,1,1
2018029135,2,3,1,3,1,4,4,2,4,2,2,1,3,2,2,3,3,0,0,0,0,0,1,0,0,1,1,1,5,3,3,2
2018029136,3,7,1,6,1,4,4,2,4,1,1,1,1,8,2,2,2,0,0,0,0,0,1,0,0,1,1,1,3,5,3,1
2018029137,2,3,2,4,1,7,8,2,2,1,1,1,4,3,2,1,4,0,0,0,0,0,1,0,0,1,1,1,2,5,1,1
2018029138,2,4,2,4,1,4,4,4,5,1,2,2,3,2,2,3,2,0,0,0,0,0,1,0,0,1,1,4,3,2,1,2
2018029139,3,5,1,5,1,7,8,2,1,1,1,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,9,1,1
2018029140,2,4,1,5,1,6,7,2,99,2,1,1,6,8,98,1,4,0,0,0,0,0,1,0,0,1,1,1,5,7,3,1
2018029141,2,3,1,5,1,4,4,2,3,1,1,1,5,1,2,1,3,0,0,0,0,0,1,0,0,1,1,1,2,6,1,1
2018029142,1,2,1,3,1,7,7,1,1,1,2,1,6,2,3,1,4,0,0,0,0,0,1,0,0,1,1,2,6,8,1,1
2018029143,2,3,1,5,1,2,1,1,3,2,2,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,2,2,5,1,1
2018029144,4,8,1,3,2,4,1,1,5,2,2,2,6,6,3,4,3,0,0,0,0,0,1,0,0,1,98,2,3,6,1,2
2018029145,2,4,2,2,1,4,3,2,2,2,2,1,2,5,2,3,4,1,0,0,0,0,0,0,0,2,4,2,3,1,2,2
2018029146,4,9,2,4,1,2,5,4,3,1,2,1,5,2,2,2,3,0,0,1,0,0,0,0,0,1,1,4,1,6,3,1
2018029147,3,5,2,5,1,4,5,2,4,1,1,1,5,2,2,1,2,0,0,0,0,0,1,0,0,1,1,1,3,7,3,1
2018029148,2,4,2,2,1,4,4,2,5,2,2,2,2,2,2,4,4,1,0,0,0,0,0,0,0,1,1,1,3,1,3,2
2018029149,2,3,1,5,1,1,1,2,5,2,2,2,5,6,1,4,1,0,0,0,0,0,1,0,0,1,1,1,1,1,3,2
2018029150,3,5,1,6,2,6,2,1,3,2,2,2,5,8,3,4,2,0,0,0,0,0,1,0,0,1,3,5,5,6,3,2
2018029151,3,5,2,5,1,1,4,2,5,2,2,1,6,8,2,3,1,0,0,0,0,0,1,0,0,1,3,1,1,3,98,1
2018029152,3,6,1,6,1,7,6,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,1,10,1,1
2018029153,2,4,2,5,1,2,4,1,3,1,1,2,5,2,2,1,3,0,0,0,0,0,1,0,0,1,1,4,2,7,1,1
2018029154,3,5,1,5,1,5,6,2,2,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,8,1,1
2018029155,2,4,2,2,1,1,1,2,3,2,2,2,6,1,1,4,1,0,0,0,0,0,1,0,0,1,2,1,1,1,1,2
2018029156,4,8,1,2,1,6,6,1,4,1,1,1,1,2,1,1,4,0,0,1,0,0,0,0,0,4,4,1,5,10,1,1
2018029157,3,5,2,3,1,6,8,2,1,1,98,1,2,4,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,10,1,1
2018029158,2,4,2,2,1,5,2,2,4,2,2,2,3,1,1,3,3,0,0,0,0,0,1,0,0,1,1,1,4,1,2,1
2018029159,3,7,2,2,1,5,3,2,5,1,2,2,2,7,1,4,1,1,1,0,0,0,0,0,0,1,5,1,5,1,2,2
2018029160,3,5,1,6,1,7,7,2,4,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,8,1,1
2018029161,4,9,1,3,1,4,5,1,3,1,2,2,5,2,3,3,3,1,0,0,0,0,0,0,0,1,2,3,3,7,1,1
2018029162,1,1,2,2,1,6,5,2,3,1,2,2,3,4,3,1,4,0,0,0,0,0,1,0,0,1,1,2,2,7,1,1
2018029163,1,2,2,6,1,7,8,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,4,10,1,1
2018029164,2,3,1,5,1,2,5,2,3,1,2,1,6,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,1,8,1,1
2018029165,2,4,1,6,1,4,6,2,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,1,3,9,3,1
2018029166,3,5,1,1,2,3,6,1,98,2,99,99,2,3,3,2,3,0,0,0,0,0,0,1,0,1,5,1,3,1,99,1
2018029167,4,9,2,6,1,2,3,1,1,2,2,2,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,3,2,7,1,99
2018029168,2,4,1,3,1,4,6,2,5,1,2,2,5,2,3,1,4,0,1,0,0,0,0,0,0,1,1,4,6,1,3,1
2018029169,4,9,2,1,2,2,1,1,4,2,2,2,2,1,1,1,3,0,0,0,0,0,1,0,0,1,4,2,1,1,2,1
2018029170,2,3,1,2,1,7,6,1,4,1,1,1,1,2,1,1,4,1,0,0,0,0,0,0,0,5,3,1,6,10,1,1
2018029171,4,8,1,4,1,4,1,1,2,2,2,1,5,6,3,4,3,0,0,0,0,0,1,0,0,1,2,4,2,7,3,1
2018029172,2,3,2,4,1,2,5,2,5,1,2,1,2,4,2,3,2,0,0,0,0,0,1,0,0,1,1,1,4,2,2,1
2018029173,4,9,2,1,1,3,1,1,4,2,2,2,6,2,1,4,2,0,0,0,0,0,1,0,0,1,1,2,2,3,3,2
2018029174,1,2,1,6,1,4,7,2,1,1,1,1,5,1,3,1,4,0,0,1,0,0,0,0,0,1,1,1,2,5,1,1
2018029175,3,5,1,2,1,6,7,1,5,2,2,1,1,2,1,2,4,1,0,0,0,0,0,0,0,5,4,1,5,10,1,2
2018029176,2,4,2,3,1,4,6,2,5,1,2,2,5,1,2,98,2,0,0,0,0,0,1,0,0,1,1,2,3,2,1,1
2018029177,3,5,2,4,1,4,6,2,3,1,1,1,5,4,2,2,2,0,0,0,0,0,1,0,0,1,1,1,2,4,3,1
2018029178,4,8,1,3,2,6,5,4,3,1,2,2,1,2,2,2,3,1,0,0,0,0,0,0,0,1,1,2,2,4,2,2
2018029179,2,4,2,2,1,4,6,2,5,98,98,1,1,2,3,1,4,1,1,1,0,0,0,0,0,4,2,1,3,10,2,1
2018029180,4,8,2,4,1,4,1,2,1,2,2,1,5,6,1,4,1,0,0,0,0,0,1,0,0,98,1,4,6,2,1,1
2018029181,3,7,2,5,1,2,4,4,2,1,2,1,1,8,3,1,3,0,0,1,0,0,0,0,0,1,1,5,2,7,1,1
2018029182,3,7,2,4,1,3,3,2,3,2,2,2,6,6,1,4,3,0,0,0,0,0,1,0,0,2,1,1,2,1,1,2
2018029183,3,5,1,1,1,4,3,2,3,2,2,2,6,1,3,2,3,1,0,0,0,0,0,0,0,1,2,2,6,5,1,1
2018029184,4,9,2,6,1,2,5,2,2,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,4,1,1
2018029185,3,6,2,6,1,2,5,2,1,1,1,1,5,8,3,1,4,0,0,0,0,0,1,0,0,1,1,1,2,9,1,1
2018029186,2,3,2,3,1,6,7,2,2,1,1,1,4,4,3,1,3,0,0,0,0,0,1,0,0,1,1,1,5,8,1,1
2018029187,1,2,1,3,2,7,7,2,3,1,1,1,6,2,2,2,3,0,0,0,0,0,1,0,0,2,1,1,6,5,1,1
2018029188,1,1,1,3,1,7,8,2,1,1,1,1,2,2,3,1,1,0,0,1,0,0,0,0,0,1,1,1,6,10,3,1
2018029189,2,4,2,4,1,3,7,2,3,1,2,1,6,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,2,4,1,1
2018029190,2,4,2,6,1,2,3,1,2,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,5,2,8,1,1
2018029191,2,3,2,4,1,4,4,2,4,1,2,2,5,6,2,3,2,0,0,0,0,0,1,0,0,2,3,4,2,5,1,2
2018029192,2,3,1,2,1,7,6,2,1,1,1,1,1,2,3,1,4,0,0,0,0,0,1,0,0,1,1,1,6,8,1,1
2018029193,3,6,2,6,1,1,3,4,4,2,2,1,5,8,2,2,1,0,0,0,0,0,1,0,0,1,1,5,1,4,1,2
2018029194,1,2,1,3,1,2,6,1,98,98,2,2,6,2,98,98,98,0,0,0,0,0,1,0,0,98,98,2,2,7,3,1
2018029195,3,6,2,6,1,2,2,1,99,2,2,1,5,3,2,99,98,0,0,0,0,0,1,0,0,1,1,4,98,5,99,2
2018029196,4,9,2,6,1,4,4,1,1,1,1,1,5,8,3,1,3,0,0,0,0,0,1,0,0,1,1,5,3,8,3,1
2018029197,4,9,1,4,1,4,5,2,1,1,1,1,2,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,7,1,1
2018029198,1,1,1,1,1,7,8,1,3,2,2,2,6,5,2,2,3,0,0,0,0,0,1,0,0,1,1,2,6,6,2,1
2018029199,4,9,2,1,1,1,1,2,5,2,2,2,6,7,1,2,2,0,0,0,0,0,1,0,0,1,3,1,2,1,3,1
2018029200,3,5,2,6,1,7,6,2,3,1,1,1,2,8,2,1,3,0,0,0,0,0,1,0,0,1,1,1,6,6,2,1
2018029201,4,9,1,5,1,6,3,1,3,1,2,2,5,8,2,98,98,0,0,0,0,0,1,0,0,1,1,4,5,99,98,2
2018029202,4,9,2,6,1,4,5,2,1,1,2,1,6,8,3,2,4,0,0,0,0,0,1,0,0,1,1,1,3,9,1,1
2018029203,4,8,2,4,1,5,6,2,4,1,1,1,5,2,2,3,3,0,0,0,0,0,1,0,0,5,1,1,2,99,2,1
2018029204,3,5,2,1,1,2,2,2,3,2,2,2,3,2,2,4,3,0,0,0,0,0,1,0,0,1,2,1,2,6,3,2
2018029205,4,8,1,5,1,4,5,2,4,1,2,1,2,2,3,1,3,0,0,0,0,0,1,0,0,1,1,1,6,7,3,1
2018029206,2,4,2,6,1,6,7,2,2,2,1,1,5,1,3,1,4,0,0,0,0,0,1,0,0,1,1,1,5,7,1,1
2018029207,2,4,2,2,1,4,2,2,2,98,98,2,2,2,2,4,1,0,1,0,0,0,0,0,0,1,1,2,5,3,3,1
2018029208,4,9,2,4,2,4,2,1,4,2,2,2,5,3,1,3,2,1,0,0,0,0,0,0,0,1,1,4,5,1,2,2
2018029209,3,5,2,3,2,4,5,4,4,1,2,2,5,3,1,4,3,0,0,0,0,0,1,0,0,2,2,1,3,1,2,2
2018029210,3,6,1,5,1,2,1,1,3,2,2,2,6,6,3,1,3,0,0,0,0,0,1,0,0,1,1,4,2,3,1,2
2018029211,2,3,1,3,1,2,6,1,5,1,2,1,2,1,3,2,4,1,0,0,0,0,0,0,0,3,5,1,2,9,2,1
2018029212,2,3,2,2,1,4,4,2,5,2,2,1,2,4,1,4,4,1,0,0,0,0,0,0,0,1,5,1,4,1,2,2
2018029213,4,8,2,6,1,3,4,2,3,1,2,1,6,4,3,1,98,0,0,0,0,0,1,0,0,1,1,1,1,4,1,1
2018029214,3,7,1,2,1,4,2,3,3,98,2,2,6,2,2,3,3,1,0,0,0,0,0,0,0,98,5,2,3,99,1,2
