,PUF_ID,agecat,PPEDUC,PPETHM,PPGENDER,PPINCIMP,PPHHSIZE,fpl,PPREG4,PPREG9,FWB1_1,FWB1_5,FS2_3,SUBKNOWL1,ACT1_2,PROPPLAN_3,PROPPLAN_1,MANAGE1_2,MANAGE1_1,MANAGE1_3,SAVEHABIT,AUTOMATED_1,AUTOMATED_2,SAVINGSRANGES,HOUSING,HOUSERANGES,MORTGAGE,PRODHAVE_8,PRODUSE_1,PRODUSE_2,FWBscore,FSscore
1182,8343,2,4,1,2,6,2,3,2,4,4,2,2,5,4,5,5,4,5,5,6,1,0,5,3,2,-2,0,0,0,75,66
1183,10168,8,4,1,1,8,2,3,1,2,3,4,3,5,3,4,3,5,5,5,5,1,1,5,1,5,1,0,0,0,59,42
1184,10169,3,3,1,2,8,3,3,4,9,3,3,2,6,3,4,4,3,4,2,3,7,1,99,1,7,3,0,0,0,51,45
1185,14090,8,2,1,1,6,2,3,1,2,4,4,3,5,4,3,4,3,5,5,6,1,1,6,1,99,99,0,0,0,60,58
1186,8984,7,2,4,2,5,2,3,2,4,5,1,2,5,4,4,4,5,5,5,5,7,1,99,1,99,99,0,0,0,75,53
1187,14085,4,3,2,2,3,2,3,3,5,5,1,1,7,5,5,5,5,5,5,6,1,0,1,1,2,2,1,0,0,86,85
1188,13494,7,2,1,2,4,1,3,3,6,3,2,1,6,5,4,4,4,5,5,5,0,0,99,1,99,99,0,0,0,69,59
1189,9225,8,3,1,1,5,1,3,2,3,4,2,2,5,4,4,4,4,5,5,6,1,0,6,1,1,1,0,0,0,59,55
1190,12528,6,3,1,2,7,4,3,4,8,3,3,3,2,4,4,4,3,4,5,4,0,0,4,1,5,2,0,0,0,44,41
1191,7275,2,2,2,2,2,2,2,3,6,4,2,3,7,5,5,4,2,4,5,6,1,0,6,1,6,2,0,1,0,46,73
1192,11246,2,4,1,2,7,4,3,4,8,5,5,3,3,3,3,4,3,3,1,4,1,0,3,1,6,3,0,0,0,32,48
1193,14295,8,2,1,2,5,2,3,1,2,5,5,3,5,5,4,4,4,5,5,1,0,0,7,1,7,1,0,0,0,75,56
1194,11520,6,2,1,2,2,1,2,2,4,1,5,5,1,4,4,4,5,5,5,5,7,1,4,2,3,-2,0,0,0,46,39
1195,9226,1,4,1,1,2,5,1,2,3,5,5,2,4,5,5,5,5,5,5,6,7,7,4,2,2,-2,1,0,0,70,63
1196,13154,1,2,2,2,1,3,1,2,4,1,4,4,-1,3,3,3,4,2,2,3,0,0,1,3,3,-2,1,0,0,34,45
1197,10170,5,2,1,2,2,2,2,1,2,3,3,3,4,3,3,3,3,3,3,4,1,1,3,2,5,-2,0,0,0,49,41
1198,8756,6,5,1,1,8,1,3,4,9,4,2,2,5,4,4,3,5,5,4,3,0,0,5,1,1,1,0,0,0,69,48
1199,8344,6,5,1,1,3,2,3,3,5,3,4,2,5,3,4,4,4,5,1,3,0,0,3,1,3,2,1,0,0,47,50
1200,10931,2,2,4,2,7,3,3,4,9,3,3,2,4,3,4,4,5,4,1,4,1,0,3,2,2,-2,0,0,0,44,55
1201,14283,6,3,1,2,2,2,2,4,8,2,4,3,4,3,4,4,4,4,1,3,0,0,98,1,2,1,0,0,0,54,38
1202,13719,5,3,1,2,5,2,3,3,7,4,3,1,6,5,5,5,5,5,4,6,-1,-1,99,1,98,99,0,0,0,58,85
1203,10782,7,3,1,2,7,2,3,2,3,2,3,2,5,3,4,4,4,5,5,3,0,0,6,1,3,2,0,0,0,57,51
1204,7325,3,3,1,1,9,2,3,4,9,3,3,3,4,2,3,4,3,5,1,3,0,7,99,2,5,-2,0,0,0,54,32
1205,7326,5,2,1,1,7,1,3,1,1,5,1,1,5,5,5,5,5,5,3,6,1,1,6,1,5,1,0,0,0,64,85
1206,13502,2,3,4,1,6,1,3,2,3,2,3,3,5,4,4,5,3,4,2,3,0,0,2,2,5,-2,0,0,0,49,46
1207,12026,6,5,2,1,5,2,3,3,6,4,3,3,5,4,4,3,5,5,5,6,0,0,6,1,1,1,0,0,0,65,68
1208,8345,4,1,1,2,1,2,1,4,9,1,1,5,1,1,1,1,1,1,3,1,7,7,1,2,3,-2,0,0,0,39,23
1209,8346,6,4,1,2,6,2,3,2,4,5,1,2,6,4,4,3,4,5,5,3,7,7,6,1,1,1,0,0,0,76,61
1210,7327,1,3,4,1,9,3,3,1,2,4,2,2,5,5,4,4,4,4,4,5,1,1,5,3,1,-2,0,0,0,63,56
1211,12174,1,2,4,2,5,4,3,3,7,1,3,4,3,3,4,4,3,1,1,4,7,7,4,3,98,-2,0,0,0,47,44
1212,9723,2,2,1,1,2,3,2,4,9,1,5,3,3,2,2,4,3,4,1,4,0,1,4,2,3,-2,0,0,0,33,30
1213,10386,6,3,1,1,7,2,3,3,5,5,1,2,6,4,4,4,5,5,5,5,0,0,6,1,2,1,0,0,0,71,57
1214,9476,6,4,3,2,7,2,3,4,9,3,3,3,5,4,5,5,4,5,5,2,7,7,4,1,99,1,0,0,0,59,57
1215,11942,5,1,1,2,1,2,1,3,7,2,2,3,3,5,4,4,4,4,1,4,7,7,1,2,2,-2,0,0,0,44,41
1216,9951,1,3,1,1,8,4,3,2,4,5,2,2,5,5,4,5,5,5,5,6,0,1,4,3,98,-2,1,0,0,57,82
1217,13244,7,2,1,2,2,1,2,3,6,3,4,3,5,4,3,3,5,5,3,4,7,7,4,1,2,2,0,0,0,57,62
1218,13054,8,5,1,2,8,2,3,4,9,1,1,2,6,4,3,5,5,5,5,5,-1,1,7,1,5,3,0,0,0,88,53
1219,13602,6,4,1,1,9,2,3,3,7,3,4,2,5,4,4,4,4,4,5,4,0,0,7,1,1,1,0,0,0,59,58
1220,12872,3,4,1,1,7,5,3,2,3,5,2,1,5,4,4,5,5,5,5,6,1,1,6,1,4,2,0,0,0,71,71
1221,8149,4,2,1,2,8,4,3,2,3,4,1,1,6,5,5,5,5,5,5,6,1,1,5,1,2,2,0,0,0,79,75
1222,14342,6,2,2,2,1,1,1,1,2,1,4,2,4,3,4,4,3,4,1,2,0,0,1,2,1,-2,0,0,0,47,42
1223,8757,4,3,1,1,9,2,3,2,3,4,1,2,5,4,5,5,4,5,4,2,1,0,4,1,6,2,0,0,0,73,51
1224,8347,4,2,1,2,2,2,2,1,1,1,5,3,6,3,3,5,5,5,5,1,7,7,3,1,5,2,0,0,0,30,62
1225,9724,6,5,1,1,9,2,3,3,5,5,1,3,5,5,5,5,5,5,5,6,0,1,7,1,5,2,0,0,0,73,63
1226,8348,4,2,1,1,6,2,3,3,6,1,4,3,2,3,3,3,4,5,1,3,7,7,99,1,99,99,0,0,0,46,33
1227,8758,5,4,1,1,8,2,3,1,1,4,1,2,6,5,3,2,5,5,5,5,1,0,7,1,1,1,0,0,0,82,59
1228,12991,7,3,1,2,3,2,3,3,6,4,1,3,4,5,4,3,5,5,5,6,1,1,7,1,99,1,0,0,0,71,55
1229,13612,6,3,1,1,9,5,3,1,1,4,1,2,6,4,4,2,4,5,5,4,1,0,5,1,1,2,0,0,0,72,57
1230,13549,6,3,1,2,5,2,3,3,5,3,3,5,2,3,2,1,2,5,2,5,7,0,5,1,3,1,0,0,0,54,35
1231,12529,5,2,1,2,1,2,1,1,2,3,4,4,4,4,3,4,4,4,4,1,7,7,99,1,99,99,0,0,0,66,47
1232,9227,3,4,1,1,6,4,3,1,2,2,3,2,6,3,4,4,3,4,1,2,0,1,4,1,5,2,1,0,0,50,59
1233,11113,2,3,1,1,8,5,3,2,4,4,2,3,5,4,2,2,4,4,4,5,1,1,6,1,99,1,0,0,0,63,53
1234,12923,6,3,4,2,9,2,3,4,9,5,1,2,6,5,5,5,5,5,5,6,1,0,7,1,7,2,0,0,0,88,71
1235,14339,8,2,1,2,7,2,3,1,1,3,3,3,4,4,4,4,4,4,3,4,0,1,6,3,6,-2,0,0,0,54,54
1236,9228,2,2,1,1,7,3,3,4,9,1,3,3,3,4,4,4,4,1,1,4,7,7,3,3,98,-2,0,0,0,62,49
1237,10932,4,4,1,1,7,3,3,2,4,2,4,3,4,3,2,4,5,5,4,1,0,0,6,3,1,-2,0,0,0,54,46
1238,12832,4,1,4,1,3,4,2,3,5,5,2,3,5,3,5,5,4,5,5,6,0,1,4,2,4,-2,0,0,0,58,48
1239,10933,2,4,3,1,7,1,3,4,9,4,3,3,4,5,5,5,5,5,5,6,1,1,6,2,7,-2,0,0,0,56,61
1240,14298,8,5,1,1,8,2,3,3,5,3,2,2,5,4,3,4,5,4,5,4,7,0,6,1,2,1,0,0,0,63,56
1241,13726,7,3,4,1,9,3,3,1,2,4,2,3,6,4,4,3,4,5,5,3,0,0,7,1,99,1,0,0,0,67,45
1242,10171,5,3,4,1,3,1,3,3,7,4,4,2,4,3,5,4,4,5,5,2,0,0,4,1,3,1,0,0,0,53,42
1243,14004,1,2,3,2,4,5,2,3,5,1,2,4,5,3,4,3,3,3,4,3,0,7,98,3,99,-2,1,0,0,41,24
1244,8985,2,5,1,1,9,4,3,2,3,5,2,2,6,5,5,4,4,5,5,6,1,1,6,1,5,2,0,0,0,66,64
1245,10387,5,5,1,2,8,2,3,1,2,5,1,1,5,5,4,5,5,5,5,6,1,0,7,2,5,-2,0,0,0,73,60
1246,10588,4,3,1,2,1,1,1,2,3,4,1,1,6,4,4,3,5,5,5,4,0,0,99,2,1,-2,0,0,0,82,62
1247,14291,7,2,3,2,7,2,3,1,1,3,2,3,5,4,3,2,4,5,5,5,0,1,5,1,1,2,0,0,0,65,41
1248,12603,1,3,1,2,8,3,3,2,3,2,3,4,4,4,3,4,5,5,5,5,7,7,4,3,99,-2,0,0,0,43,40
1249,10172,5,4,1,2,4,1,3,4,8,5,5,4,6,4,4,4,4,5,3,6,1,1,6,1,2,1,0,0,0,67,49
1250,10589,3,5,3,1,9,5,3,3,7,5,1,3,7,4,2,2,4,5,5,6,1,1,6,1,1,1,0,0,0,64,53
1251,8150,7,2,1,2,9,2,3,4,9,5,1,1,6,5,5,5,5,5,5,6,1,1,6,1,7,2,0,0,0,95,85
1252,10934,2,2,1,2,5,5,2,4,8,1,3,3,4,3,4,4,2,2,1,1,7,7,1,2,5,-2,0,1,1,40,48
1253,10590,2,2,1,2,8,3,3,3,7,3,2,4,4,2,5,5,5,5,5,5,1,0,7,1,4,98,0,0,0,62,57
1254,10388,2,4,1,1,8,4,3,2,4,2,4,4,3,4,4,5,5,5,1,5,7,1,5,3,1,-2,0,0,0,55,43
1255,12906,6,5,1,1,6,1,3,2,3,4,1,2,6,5,5,5,5,5,5,5,1,1,7,2,98,-2,0,0,0,65,53
1256,13556,6,1,1,1,3,2,3,3,6,5,3,4,4,3,3,4,3,5,1,2,7,7,99,1,98,1,0,0,0,49,37
1257,10935,3,5,1,2,3,2,3,4,9,3,4,3,4,3,4,5,4,5,4,6,1,1,99,2,99,-2,1,0,0,38,49
1258,11114,7,3,1,2,4,1,3,3,7,5,1,2,6,4,3,3,4,5,5,5,0,0,7,1,1,1,0,0,0,82,61
1259,12314,4,3,1,1,7,3,3,4,8,2,3,4,4,3,3,4,3,1,1,4,1,1,4,1,5,2,0,0,0,49,42
1260,13155,1,3,1,2,8,3,3,2,4,1,5,4,3,2,4,4,2,1,1,4,7,0,2,3,3,-2,1,0,0,33,37
1261,10783,7,3,1,1,8,2,3,3,5,4,1,2,6,4,4,2,5,5,5,4,0,0,7,1,-1,99,0,0,0,81,82
1262,10173,3,1,1,2,6,4,3,3,5,5,4,1,5,4,5,4,4,5,4,6,0,0,4,1,2,1,0,0,0,77,72
1263,12175,7,2,1,1,5,2,3,2,3,3,5,3,4,4,4,4,3,4,3,6,1,1,5,1,1,1,0,0,0,43,49
1264,7328,3,5,1,2,8,1,3,1,2,3,3,3,7,3,3,3,3,4,3,3,0,7,5,1,7,3,0,0,0,45,39
1265,14281,6,2,1,2,2,2,2,3,5,3,4,3,4,4,4,4,3,5,3,3,0,0,99,1,98,99,0,0,0,42,52
1266,14345,5,3,4,1,7,2,3,1,1,4,2,2,5,4,4,4,5,5,5,6,0,1,99,1,7,99,0,0,0,68,58
1267,13055,4,2,1,1,2,2,2,1,1,3,2,4,3,4,1,1,5,5,5,5,7,1,6,1,1,1,0,0,0,64,51
1268,11740,6,2,1,2,3,2,3,2,3,4,1,2,4,4,3,4,5,5,5,5,0,0,6,1,1,1,0,0,0,75,57
1269,12315,8,2,1,2,3,1,3,2,4,3,3,3,5,3,4,4,3,5,5,6,7,1,99,1,-1,99,0,0,0,57,41
1270,7414,2,4,1,2,8,3,3,3,5,4,1,3,5,4,2,3,1,5,5,6,1,0,6,1,3,2,0,0,0,73,45
1271,12680,7,2,4,1,2,3,2,4,8,4,4,3,5,5,5,5,5,5,5,6,1,1,3,1,98,1,0,0,0,57,60
1272,9477,5,2,4,2,4,2,3,4,9,3,3,2,5,4,4,4,4,4,4,5,7,7,5,2,98,-2,0,0,0,57,56
1273,10936,7,5,1,1,6,2,3,2,4,3,3,2,5,4,4,4,4,5,5,5,0,0,4,1,5,2,0,0,0,50,54
1274,7276,2,5,1,2,9,2,3,1,1,3,3,4,3,3,3,2,1,5,5,6,1,1,5,2,4,-2,1,0,0,48,36
1275,10174,4,4,3,1,6,2,3,3,7,3,3,3,4,5,4,5,4,5,1,6,0,0,6,1,2,1,0,0,0,54,51
1276,14255,6,3,1,2,3,2,3,3,7,1,5,3,5,4,4,4,4,5,2,5,0,0,4,1,7,2,0,0,0,26,41
1277,9229,4,3,1,1,7,3,3,2,4,5,1,1,7,5,5,5,5,5,5,6,1,1,5,1,4,2,0,0,0,72,71
1278,11850,3,5,4,1,9,2,3,4,9,3,3,3,5,4,4,4,4,5,5,5,0,0,6,1,6,3,0,0,0,56,47
1279,11247,8,2,1,1,2,2,2,3,7,3,4,3,4,3,3,4,4,5,2,3,0,0,3,2,4,-2,0,0,0,60,47
1280,10937,5,3,1,2,6,1,3,1,2,4,1,3,5,4,5,3,4,5,5,6,1,0,5,1,4,2,0,0,0,73,62
1281,9725,5,3,1,2,5,1,3,4,9,3,4,3,5,3,1,1,1,5,4,6,1,1,7,1,3,1,0,0,0,65,42
1282,9230,4,3,1,1,4,5,2,1,1,1,3,3,4,3,4,2,3,4,3,3,0,0,1,1,1,1,0,0,0,45,37
1283,10938,6,5,1,1,9,1,3,2,3,5,1,1,7,5,4,1,1,5,5,6,0,1,7,1,1,1,0,0,0,95,85
1284,9952,2,2,1,1,4,4,2,3,7,1,3,3,4,3,4,5,4,3,1,1,7,7,3,2,2,-2,0,0,0,26,54
1285,13245,7,2,1,2,5,2,3,3,7,3,1,3,4,4,4,4,4,5,5,6,0,1,99,2,99,-2,0,0,0,63,51
1286,9726,4,3,1,2,8,3,3,1,1,5,2,4,3,2,2,3,2,4,3,3,0,0,3,1,6,2,0,0,0,45,28
1287,9478,2,3,4,1,1,3,1,4,8,3,3,2,6,4,4,5,5,5,1,5,0,0,4,3,3,-2,0,0,0,64,57
1288,13087,2,4,1,1,8,2,3,4,9,4,2,2,5,4,4,5,4,5,5,6,1,0,5,1,3,2,0,0,0,67,58
1289,9953,5,2,2,1,1,1,2,1,2,1,3,3,5,3,3,4,4,5,2,4,7,7,1,2,5,-2,0,0,0,33,41
1290,12027,6,3,1,2,2,2,2,2,3,4,4,3,5,3,4,4,4,5,5,4,0,0,5,1,1,1,0,0,0,58,48
1291,14290,8,5,1,1,3,1,3,2,3,3,2,5,3,4,3,5,5,5,5,6,1,-1,6,3,6,-2,0,0,0,70,44
1292,7146,2,5,3,1,6,2,3,2,4,3,3,3,5,3,3,3,5,5,5,4,0,0,99,1,99,99,0,0,0,49,42
1293,13846,2,5,4,1,6,2,3,3,5,2,4,3,4,3,3,3,3,5,5,3,0,0,4,1,5,2,0,0,0,50,37
1294,8021,3,3,1,2,5,5,2,2,4,2,4,3,3,3,2,2,1,4,1,2,1,0,1,1,1,1,0,1,0,38,51
1295,11373,5,3,2,1,7,2,3,3,7,5,1,1,6,5,5,5,5,5,5,6,0,1,6,1,99,1,0,0,0,86,42
1296,10939,6,5,2,2,4,5,2,3,7,3,1,3,5,4,4,4,4,4,2,5,7,7,99,1,99,99,0,0,0,83,59
1297,13461,6,4,1,2,7,2,3,4,9,3,4,3,6,4,5,4,5,5,5,6,7,7,6,1,6,2,0,0,0,62,57
1298,10591,8,4,1,1,9,2,3,2,3,4,5,3,6,4,4,4,5,5,5,4,0,0,6,1,7,3,0,0,0,59,60
1299,9727,6,2,1,2,5,3,3,3,5,1,5,2,3,2,3,4,3,4,1,2,1,0,3,2,3,-2,0,1,0,22,27
1300,12976,6,5,1,1,5,2,3,1,1,4,1,3,5,4,3,4,4,5,5,6,0,0,99,1,99,1,0,0,0,68,51
1301,12783,8,5,2,2,7,1,3,2,3,4,1,2,6,4,3,4,5,5,5,4,1,0,7,2,5,-2,0,0,0,72,66
1302,12814,6,5,1,1,9,2,3,3,7,5,1,2,7,5,4,1,4,5,4,5,1,0,6,1,5,2,0,0,0,80,55
1303,9479,2,3,1,1,2,1,2,4,8,4,3,3,5,4,4,5,5,5,1,4,1,1,4,2,3,-2,1,0,0,48,55
1304,13538,2,3,1,2,6,3,3,3,5,3,3,3,4,4,4,4,4,5,1,5,1,1,4,1,5,2,0,0,0,45,55
1305,10175,7,5,1,1,7,2,3,4,8,5,1,2,6,4,4,2,4,5,5,3,7,0,7,1,1,1,0,0,0,73,57
1306,9728,4,2,1,1,1,1,1,3,5,1,5,2,5,3,3,4,5,4,1,2,0,0,2,2,3,-2,0,0,0,29,38
1307,11637,7,1,4,2,6,2,3,3,7,3,4,4,3,3,2,3,4,5,2,3,7,0,4,1,3,2,0,0,0,65,35
1308,9231,4,4,3,1,7,2,3,4,9,3,2,2,5,4,4,5,4,5,5,6,1,1,4,1,7,3,0,0,0,60,61
1309,9729,4,3,1,2,8,2,3,2,3,2,3,4,1,2,1,1,1,5,4,1,1,0,5,1,4,1,0,0,0,51,23
1310,12681,4,2,1,1,3,2,3,3,6,1,5,3,5,3,2,5,3,4,1,4,7,7,4,1,2,2,0,0,0,32,41
1311,7874,5,4,1,1,6,2,3,4,8,4,2,2,6,4,4,3,5,5,5,5,1,0,6,1,2,1,0,0,0,68,60
1312,10940,8,4,1,1,4,2,3,4,9,2,3,3,4,3,4,3,4,5,3,4,7,7,4,1,3,2,0,0,0,51,47
1313,10592,1,3,1,1,5,2,3,2,4,1,1,3,3,3,3,2,3,5,5,4,0,1,4,2,2,-2,1,0,0,40,30
1314,10784,3,5,1,1,9,2,3,3,5,5,2,2,6,4,5,5,4,5,5,6,1,0,6,1,7,3,0,0,0,64,59
1315,9232,2,3,1,1,2,1,3,3,5,4,3,2,5,4,4,3,4,5,3,6,1,7,5,1,3,2,0,0,0,56,51
1316,9730,3,5,1,1,8,2,3,1,1,5,2,2,5,4,4,3,5,5,5,5,1,1,7,2,7,-2,0,0,0,55,57
1317,8350,3,4,1,1,8,5,3,3,5,5,2,2,5,4,4,4,4,4,4,5,1,1,5,1,6,3,0,0,0,64,58
1318,8986,5,2,1,2,9,2,3,3,5,4,1,1,6,4,4,4,4,5,5,5,1,0,99,1,99,3,0,0,0,78,58
1319,11943,5,2,2,1,5,2,3,3,5,4,1,2,5,4,4,4,3,5,5,5,1,7,6,1,99,99,0,0,0,76,52
1320,8759,6,3,1,2,1,2,2,2,4,1,1,4,1,2,2,2,1,1,1,2,7,7,1,2,3,-2,0,0,0,46,31
1321,10785,8,2,1,2,6,1,3,3,5,5,1,1,6,5,4,2,5,5,1,6,0,0,7,1,-1,-1,0,0,0,95,75
1322,10941,4,2,4,2,1,4,1,3,7,3,3,3,2,3,4,4,5,5,5,4,0,1,2,2,2,-2,0,0,0,66,49
1323,8351,7,5,1,1,8,2,3,4,9,4,2,2,4,5,5,5,5,5,5,5,0,1,5,1,1,1,0,0,0,64,49
1324,11944,5,2,2,2,3,1,3,3,5,2,2,3,4,4,3,4,4,5,1,5,7,1,3,1,2,2,0,0,0,59,41
1325,9480,4,3,1,1,9,4,3,2,4,4,2,3,5,3,3,2,4,4,4,4,1,1,6,1,6,2,0,0,0,57,50
1326,10593,5,2,1,2,6,2,3,2,3,3,2,3,5,4,4,4,4,5,5,5,0,0,5,1,98,1,0,0,0,63,53
1327,7202,2,5,3,2,9,2,3,2,3,3,3,2,1,3,3,3,2,3,3,4,1,0,6,2,5,-2,0,1,0,56,36
1328,10389,8,5,1,2,6,2,3,3,5,3,4,3,5,4,3,4,5,5,5,5,0,0,4,1,5,2,0,0,0,57,57
1329,13610,8,2,1,2,3,1,3,2,3,4,1,2,5,4,3,2,5,5,5,5,7,7,5,1,-1,-1,0,0,0,75,57
1330,13464,8,3,2,1,3,1,3,4,9,1,3,4,4,3,3,3,3,4,2,3,0,0,3,2,3,-2,0,0,0,47,37
1331,11638,4,4,1,1,9,5,3,4,9,5,1,3,5,3,4,3,3,4,4,4,1,0,6,1,7,3,0,0,0,72,50
1332,8760,4,3,1,1,8,2,3,4,8,3,3,2,6,4,4,4,4,5,5,6,1,1,99,1,99,99,0,0,0,54,55
1333,10942,5,2,1,1,7,2,3,4,9,2,3,3,5,3,4,3,2,5,3,5,7,0,4,1,6,2,0,0,0,48,44
1334,12566,3,4,1,2,9,4,3,3,7,4,1,2,6,4,4,5,3,3,3,6,0,0,6,1,7,3,0,0,0,60,53
1335,12644,3,1,1,1,4,2,3,4,9,3,3,2,5,4,4,4,1,1,1,5,7,7,4,1,98,99,0,0,0,43,58
1336,10786,8,3,1,1,2,2,2,3,6,1,1,2,2,2,2,2,1,5,2,2,0,0,4,1,3,2,0,0,0,36,17
1337,7277,2,4,4,1,7,1,3,2,4,3,4,3,4,4,3,3,3,3,3,4,0,0,4,2,4,-2,0,0,1,41,48
1338,13375,4,4,4,1,8,3,3,1,2,3,2,2,5,3,3,4,4,5,4,5,1,1,99,1,6,2,0,0,0,60,53
1339,7278,3,2,1,1,1,2,1,1,2,1,5,1,1,1,1,1,1,1,1,1,7,7,1,2,4,-2,0,0,0,25,10
1340,13130,3,2,4,1,5,5,2,3,7,1,1,3,1,2,2,3,1,2,1,4,-1,0,1,2,5,-2,0,0,0,44,53
1341,10594,8,2,1,1,3,1,3,2,3,3,4,3,5,3,3,2,4,5,5,4,0,1,5,1,99,99,0,0,0,64,53
1342,9954,7,1,1,2,1,1,2,2,4,3,4,3,4,5,5,5,5,5,1,6,7,7,6,1,98,1,0,0,0,59,68
1343,8761,6,5,1,2,4,1,3,1,2,1,3,3,5,3,2,4,3,3,2,5,0,1,3,2,3,-2,1,0,0,47,37
1344,11374,6,3,1,2,9,4,3,3,7,4,1,3,4,4,3,2,4,5,5,6,1,1,7,1,7,3,0,0,0,81,45
1345,10787,8,4,1,1,8,2,3,4,8,2,5,3,5,3,3,4,3,3,3,4,1,1,99,1,99,99,0,0,0,42,40
1346,13190,8,2,1,1,5,2,3,4,9,4,3,3,5,4,4,3,4,5,5,5,1,1,99,1,1,1,0,0,0,61,50
1347,8352,5,2,1,1,8,4,3,2,3,3,3,4,2,3,4,2,5,5,5,5,1,1,7,1,1,1,0,0,0,54,38
1348,10943,6,4,1,1,7,1,3,2,3,3,4,3,5,4,4,3,5,5,5,5,0,7,7,1,98,1,0,0,0,59,55
1349,14338,2,2,1,1,7,5,3,4,9,4,2,2,6,5,5,4,5,5,4,5,1,0,98,3,98,-2,0,0,0,74,56
1350,14178,8,2,1,2,5,3,3,2,4,3,1,2,6,4,4,4,5,5,5,5,1,1,7,1,7,3,0,0,0,70,48
1351,11522,3,2,1,1,1,2,1,1,1,1,2,3,4,3,3,3,4,4,4,2,7,7,98,2,2,-2,0,0,0,44,45
1352,11851,8,3,1,1,6,2,3,2,3,4,4,3,5,4,4,4,4,4,3,4,7,1,6,1,2,1,0,0,0,60,55
1353,12429,5,2,1,1,9,3,3,2,4,5,2,2,5,4,4,4,5,5,5,6,1,0,7,1,99,99,0,0,0,65,70
1354,13546,2,4,1,1,5,3,3,2,3,2,3,1,7,5,5,3,3,5,5,2,1,1,4,3,98,-2,0,0,0,52,68
1355,11115,8,2,1,2,3,1,3,1,1,2,3,2,5,4,4,5,4,5,3,3,0,0,4,1,4,2,0,0,0,47,50
1356,9481,2,4,3,2,9,3,3,4,9,5,1,3,5,4,3,2,4,5,5,4,0,0,6,1,7,2,0,0,0,74,50
1357,7279,1,3,1,1,6,4,3,4,9,5,5,5,6,5,5,5,5,5,5,6,1,0,5,2,1,-2,0,0,0,26,79
1358,11741,7,3,1,2,4,1,3,2,4,3,2,3,5,3,4,4,4,5,5,6,1,1,5,1,1,1,0,0,0,60,52
1359,8987,6,3,1,1,8,2,3,3,5,5,2,2,5,4,3,3,4,5,5,5,1,1,7,1,1,1,0,0,0,65,57
1360,10176,2,4,3,2,5,1,3,4,9,3,4,3,5,3,4,4,5,5,5,5,0,0,98,2,4,-2,0,0,0,34,57
1361,14045,4,3,1,2,8,5,3,1,1,2,4,3,4,3,4,4,5,5,1,2,7,7,4,1,6,3,0,0,0,45,40
1362,10177,3,5,1,2,9,3,3,3,5,4,1,2,5,5,4,3,4,5,5,6,1,1,7,1,7,3,0,0,0,67,57
1363,8353,2,4,1,1,8,2,3,3,5,4,2,3,4,4,5,4,4,5,5,5,1,1,5,2,7,-2,0,0,0,66,63
1364,13402,4,2,2,2,1,5,1,3,7,2,5,1,7,3,3,2,3,3,2,4,0,0,99,1,6,99,0,0,0,46,47
1365,8354,3,2,4,1,2,4,1,4,8,3,3,2,4,3,3,4,4,5,5,4,0,0,5,1,1,1,0,0,0,47,42
1366,11523,7,4,1,2,5,1,3,4,9,3,3,4,4,4,4,5,4,5,5,6,7,1,99,2,6,-2,0,0,0,52,45
1367,8151,4,1,1,2,1,4,1,4,8,2,2,2,5,4,5,5,5,5,5,5,7,7,1,1,5,2,0,0,0,66,60
1368,9482,5,2,2,1,4,2,3,3,5,1,1,1,4,5,3,3,5,5,1,5,0,0,99,2,4,-2,0,0,0,70,10
1369,12028,8,2,1,1,2,2,2,3,5,1,5,5,3,2,3,2,3,5,3,3,7,7,4,1,98,98,0,0,0,38,27
1370,9233,3,3,1,2,4,3,3,1,1,2,3,3,4,3,4,5,4,5,2,5,1,0,2,2,5,-2,0,0,0,50,42
1371,8549,2,5,1,1,6,1,3,3,7,3,3,2,5,4,4,2,4,5,4,5,1,0,5,1,4,2,0,0,0,58,55
1372,8550,4,3,1,1,1,4,1,4,9,2,3,4,3,3,2,4,4,1,1,3,7,7,2,2,3,-2,0,0,0,42,40
1373,11742,8,5,1,1,6,2,3,3,5,4,1,3,5,4,4,4,5,5,5,6,1,1,6,1,2,1,0,0,0,64,51
1374,9483,6,3,1,2,4,1,3,1,1,4,4,4,5,4,5,5,4,5,5,5,1,-1,4,1,1,1,0,0,0,61,55
1375,8551,4,3,1,1,8,2,3,3,5,5,1,1,6,5,1,1,5,5,5,2,7,7,7,1,3,2,0,0,0,71,58
1376,10390,8,2,1,1,2,2,2,2,3,4,1,3,4,3,3,2,5,5,1,6,0,0,7,3,98,-2,0,0,0,80,46
1377,11524,5,5,1,1,8,1,3,3,5,4,5,4,5,4,3,2,5,5,5,6,1,0,6,1,6,2,0,0,0,58,45
1378,8988,6,4,1,2,9,2,3,1,2,3,3,2,6,4,5,5,5,5,4,6,1,1,7,1,7,2,0,0,0,65,58
1379,10788,4,2,2,1,7,2,3,3,5,3,3,3,5,3,3,4,4,3,2,4,0,0,4,1,5,2,0,0,0,53,42
1380,9484,7,3,1,2,7,3,3,1,2,4,5,1,6,5,5,5,5,5,5,6,0,0,99,1,99,99,0,0,0,81,69
1381,13212,4,2,1,2,8,4,3,2,4,3,3,2,4,4,4,4,4,5,3,5,1,0,99,1,99,99,0,0,0,51,40
1382,12714,4,2,1,1,4,4,2,2,3,2,5,3,4,3,2,4,3,3,1,3,1,0,2,1,99,2,0,1,0,37,42
